gene_id,glutathione oxidized,glutathione reduced
ENSG00000158716,0.1218062005459526,0.1116605237643274
ENSG00000158717,0.19342858582382358,0.1900603361884022
ENSG00000158731,0.09098836129738677,0.1123629675777562
ENSG00000158747,0.30262980085675883,0.29869352514231584
ENSG00000158748,0.0,0.0
ENSG00000158764,0.0,0.0
ENSG00000158769,0.17129010052771712,0.18116105121809603
ENSG00000158773,0.2567080592344284,0.26613966618033386
ENSG00000158786,0.0,0.0
ENSG00000158792,0.0,0.0
ENSG00000158793,0.0,0.0
ENSG00000158796,0.13329169008802205,0.1382571936985193
ENSG00000158805,0.1781125145914261,0.14353076699325681
ENSG00000158806,0.11772432606038305,0.1386658793574124
ENSG00000158813,0.09700925038493646,0.09937597025586692
ENSG00000158815,0.16526090989066453,0.17497290718670686
ENSG00000158816,0.0,0.0
ENSG00000158825,0.2732444506761309,0.2551542605329293
ENSG00000158828,0.1670407460124764,0.13400098967396068
ENSG00000158850,0.08695063686797103,0.0
ENSG00000158856,0.1585443560432945,0.16384557604204159
ENSG00000158859,0.13359926002706662,0.1669451450679065
ENSG00000158863,0.0,0.0
ENSG00000158864,0.0,0.0
ENSG00000158865,0.0,0.0
ENSG00000158869,0.13106830314594145,0.13601991300384103
ENSG00000158874,0.09517405075682961,0.08752485422340366
ENSG00000158882,0.1542296599039702,0.17791727616761333
ENSG00000158887,0.23191844273744722,0.24712878106343994
ENSG00000158901,0.0,0.0
ENSG00000158941,0.2343941633849566,0.22726255210877216
ENSG00000158955,0.0,0.0
ENSG00000158966,0.15689154179402193,0.15943411405510205
ENSG00000158985,0.17235111688578417,0.14289319786415589
ENSG00000158987,0.2146927341829648,0.22859424254365943
ENSG00000159023,0.2841168505392046,0.2502521323543135
ENSG00000159055,0.13792758088300233,0.1365422328585602
ENSG00000159063,0.0,0.0
ENSG00000159069,0.11152173303493149,0.0
ENSG00000159079,0.0,0.0
ENSG00000159082,0.10390209870035218,0.14912961994110294
ENSG00000159086,0.20729442092927536,0.19925235868681127
ENSG00000159110,0.218917390401237,0.20297303835683891
ENSG00000159111,0.0,0.0
ENSG00000159123,0.09244963164202252,0.11490720621845633
ENSG00000159128,0.0,0.0
ENSG00000159131,0.0,0.0
ENSG00000159140,0.22716083169594514,0.24828618178166353
ENSG00000159147,0.0,0.09664570557695107
ENSG00000159164,0.0,0.11456392508838727
ENSG00000159166,0.21535190106661872,0.22283796560760868
ENSG00000159167,0.13414628849575924,0.1369010779865838
ENSG00000159173,0.0,0.0
ENSG00000159176,0.13744260244264356,0.09066003391490206
ENSG00000159182,0.0,0.0
ENSG00000159184,0.22373835762824065,0.19898482452660946
ENSG00000159186,0.0,0.0
ENSG00000159189,0.0,0.0
ENSG00000159197,0.0,0.0
ENSG00000159199,0.0,0.0
ENSG00000159200,0.0,0.0
ENSG00000159202,0.12054878872043838,0.09024042156109531
ENSG00000159208,0.0,0.0
ENSG00000159210,0.12311002855516273,0.09128002541463422
ENSG00000159212,0.0,0.0
ENSG00000159214,0.19217496140989415,0.17729216481018364
ENSG00000159216,0.0,0.0
ENSG00000159217,0.11031422617612106,0.11529137263444017
ENSG00000159224,0.15311282377703544,0.13609185320860565
ENSG00000159228,0.292214831311754,0.2628300227797422
ENSG00000159231,0.21311205381277165,0.17720958325466707
ENSG00000159239,0.1166919121036187,0.13501650551133831
ENSG00000159247,0.1587571010959451,0.1366170071727493
ENSG00000159248,0.116702372839522,0.1395892262176066
ENSG00000159251,0.0,0.0
ENSG00000159256,0.0,0.0
ENSG00000159259,0.09586407116215832,0.0980865928894298
ENSG00000159261,0.0,0.0
ENSG00000159263,0.26004552877902176,0.2514104317623562
ENSG00000159267,0.0,0.0
ENSG00000159289,0.0,0.0
ENSG00000159307,0.09682095191265663,0.11986119952309386
ENSG00000159314,0.0,0.0
ENSG00000159322,0.10082163116952907,0.08991785483606812
ENSG00000159335,0.0,0.0
ENSG00000159337,0.1438587104557011,0.13147038759166008
ENSG00000159339,0.0,0.0
ENSG00000159346,0.0,0.0
ENSG00000159348,0.0,0.0
ENSG00000159352,0.0,0.0
ENSG00000159363,0.0,0.0
ENSG00000159374,0.0,0.0
ENSG00000159377,0.0,0.0
ENSG00000159387,0.0,0.0
ENSG00000159388,0.2839243163203412,0.2872843455339961
ENSG00000159398,0.0,0.0
ENSG00000159399,0.08691974770010819,0.091512562271276
ENSG00000159403,0.17985367932944088,0.16299515701928705
ENSG00000159409,0.10906571599700972,0.11971167777375259
ENSG00000159423,0.0,0.0
ENSG00000159433,0.29589891479832275,0.29274170533056293
ENSG00000159445,0.0,0.09476092602793285
ENSG00000159450,0.11116634132800045,0.10094600929955859
ENSG00000159455,0.0,0.0
ENSG00000159459,0.0,0.09362733146000031
ENSG00000159461,0.13052778368653306,0.1252293409469386
ENSG00000159479,0.0,0.0
ENSG00000159495,0.0,0.0
ENSG00000159496,0.23925901491927284,0.22771799434956483
ENSG00000159516,0.0,0.0
ENSG00000159527,0.0,0.0
ENSG00000159556,0.0,0.0
ENSG00000159579,0.0,0.0
ENSG00000159588,0.0,0.0
ENSG00000159592,0.17173975552765852,0.1484594473465697
ENSG00000159593,0.0,0.0
ENSG00000159596,0.0,0.0
ENSG00000159618,0.17002901744344243,0.16136580208489912
ENSG00000159625,0.0,0.0
ENSG00000159640,0.0,0.0
ENSG00000159648,0.0,0.0
ENSG00000159650,0.0,0.0
ENSG00000159658,0.12312578232047632,0.09954405195845377
ENSG00000159674,0.10155483106753609,0.11255032377023537
ENSG00000159685,0.15390654931825332,0.13470277430817068
ENSG00000159692,0.20856804464154402,0.19061930190884027
ENSG00000159708,0.0,0.0
ENSG00000159712,0.0,0.0
ENSG00000159713,0.18433347423203697,0.16933719554988763
ENSG00000159714,0.19213913861231405,0.18389696491951532
ENSG00000159720,0.0,0.0
ENSG00000159723,0.10111573537772323,0.10363646912690525
ENSG00000159733,0.0,0.08923981990358675
ENSG00000159753,0.3530443256856032,0.33593984390317266
ENSG00000159761,0.2621452031045442,0.26819220931833926
ENSG00000159763,0.11849375388661001,0.09458181321123849
ENSG00000159784,0.0,0.0
ENSG00000159788,0.0,0.0
ENSG00000159792,0.0,0.0
ENSG00000159840,0.11515322995056104,0.0
ENSG00000159842,0.0,0.0
ENSG00000159860,0.0,0.0
ENSG00000159871,0.16036559099726433,0.1395113166394812
ENSG00000159873,0.26865976068123915,0.25495695831882914
ENSG00000159882,0.14971659427491016,0.1399845997969372
ENSG00000159884,0.0,0.09473294136325565
ENSG00000159885,0.0,0.0
ENSG00000159899,0.0,0.0
ENSG00000159904,0.0,0.0
ENSG00000159905,0.0,0.0
ENSG00000159915,0.10074630939277612,0.11273817188127948
ENSG00000159917,0.1322950330113327,0.13101557730778782
ENSG00000159921,0.0,0.0
ENSG00000159958,0.22613985479062246,0.20191892396513567
ENSG00000159961,0.0,0.0
ENSG00000160007,0.0,0.0
ENSG00000160013,0.13355963393735792,0.1458323800777088
ENSG00000160014,0.1430262684241018,0.13869752794346935
ENSG00000160049,0.0,0.0
ENSG00000160050,0.27644752467652806,0.26844243306630605
ENSG00000160051,0.09022204980995274,0.09453944884173116
ENSG00000160055,0.14928935690985595,0.13554853365196365
ENSG00000160058,0.09453647576980871,0.10008115183697379
ENSG00000160062,0.0,0.0
ENSG00000160072,0.0,0.0
ENSG00000160075,0.0,0.0
ENSG00000160087,0.0,0.0
ENSG00000160094,0.09589764226306301,0.10807003070299076
ENSG00000160097,0.10564263639668718,0.10552447831340979
ENSG00000160111,0.0,0.0
ENSG00000160113,0.2259533143220503,0.19269861509850333
ENSG00000160117,0.298580683938102,0.2955137197293781
ENSG00000160124,0.0,0.0
ENSG00000160131,0.09751592375239852,0.09736872611822765
ENSG00000160145,0.0,0.0
ENSG00000160161,0.0,0.0
ENSG00000160172,0.10259905502071422,0.11520608891693641
ENSG00000160179,0.0,0.0
ENSG00000160180,0.0,0.0
ENSG00000160181,0.0,0.0
ENSG00000160182,0.0,0.0
ENSG00000160183,0.0,0.0
ENSG00000160185,0.0,0.0
ENSG00000160188,0.0,0.0
ENSG00000160190,0.0,0.0
ENSG00000160191,0.0,0.0
ENSG00000160193,0.0,0.0
ENSG00000160194,0.0,0.09090571302036153
ENSG00000160199,0.1072869097076595,0.12323953559980677
ENSG00000160200,0.0,0.0
ENSG00000160201,0.1669449544873423,0.17475349809688787
ENSG00000160202,0.1053835729095797,0.09234985922754047
ENSG00000160207,0.1125769181404797,0.0
ENSG00000160208,0.22725161718283438,0.21302268292583554
ENSG00000160209,0.24395003926037623,0.23889654631723264
ENSG00000160211,0.2871528773157956,0.2986991142220597
ENSG00000160213,0.3058968093762921,0.2953253705911168
ENSG00000160214,0.0,0.0
ENSG00000160216,0.0,0.0
ENSG00000160218,0.23218489447353455,0.24526371878904057
ENSG00000160219,0.27046317216827864,0.25157263067073515
ENSG00000160221,0.21104126057351577,0.2369512389617574
ENSG00000160223,0.09194696851942265,0.10720633836326514
ENSG00000160224,0.11330195280367596,0.1443074870519235
ENSG00000160226,0.29918737738066503,0.314870365980458
ENSG00000160229,0.2629410615107522,0.2863632319937586
ENSG00000160233,0.0,0.0
ENSG00000160255,0.0,0.09060538192501078
ENSG00000160256,0.0,0.0
ENSG00000160271,0.22565895738310912,0.20420844002958463
ENSG00000160282,0.0,0.0
ENSG00000160284,0.15434361726881787,0.13609778497680228
ENSG00000160285,0.0,0.09597498377821656
ENSG00000160293,0.0,0.0
ENSG00000160294,0.20127473539890703,0.22249533356404397
ENSG00000160298,0.27004071701995086,0.25382415251824664
ENSG00000160299,0.27584580528259145,0.27727361123351185
ENSG00000160305,0.10759776208120422,0.09417889641697795
ENSG00000160307,0.12314790550811153,0.12507121788614567
ENSG00000160310,0.0,0.0
ENSG00000160318,0.0,0.0
ENSG00000160321,0.0,0.0
ENSG00000160323,0.0,0.0
ENSG00000160325,0.0,0.0
ENSG00000160326,0.08971564921367269,0.0
ENSG00000160336,0.0,0.0
ENSG00000160339,0.0,0.0
ENSG00000160345,0.18272228703913376,0.17445845914129282
ENSG00000160349,0.0,0.0
ENSG00000160352,0.15411379944002374,0.17864514726747374
ENSG00000160360,0.0,0.0
ENSG00000160392,0.205717740022479,0.21162614564460988
ENSG00000160396,0.13767088667825184,0.14024897077067086
ENSG00000160401,0.0,0.0
ENSG00000160404,0.22002256560243844,0.2233296035595613
ENSG00000160408,0.12522164968775468,0.14273384565116842
ENSG00000160410,0.1390358579722261,0.12036044069930542
ENSG00000160439,0.0,0.0
ENSG00000160445,0.0,0.0
ENSG00000160446,0.1530453412770368,0.14990015101787066
ENSG00000160447,0.1014190384514036,0.09501575229430453
ENSG00000160460,0.09322649963851311,0.0
ENSG00000160469,0.15435371321620997,0.13981530048359828
ENSG00000160471,0.10176201516179932,0.11491118076989118
ENSG00000160472,0.09262907311540733,0.09370336258491244
ENSG00000160505,0.0,0.0
ENSG00000160539,0.0,0.0
ENSG00000160551,0.0,0.0
ENSG00000160563,0.0,0.0
ENSG00000160570,0.0,0.0
ENSG00000160584,0.25326058969796866,0.2527424677543081
ENSG00000160588,0.12349741172590332,0.13843980235264242
ENSG00000160593,0.20186723236042145,0.21328428480280934
ENSG00000160602,0.0,0.0
ENSG00000160606,0.3079284364035956,0.3141564858976677
ENSG00000160613,0.2319847212518286,0.24224026661883183
ENSG00000160633,0.28403035780354885,0.2826411816308383
ENSG00000160654,0.19701956731536294,0.1720724946879175
ENSG00000160678,0.0,0.0
ENSG00000160679,0.1601395431121021,0.14220762491082625
ENSG00000160683,0.0,0.0
ENSG00000160685,0.0,0.0
ENSG00000160688,0.10186285596830037,0.09065170661536506
ENSG00000160691,0.2521792184644874,0.2334941122034549
ENSG00000160695,0.16165703332582884,0.18824117783704206
ENSG00000160703,0.0,0.0
ENSG00000160710,0.22563541668522927,0.21940288980462505
ENSG00000160712,0.15213031741104543,0.15450792557978202
ENSG00000160714,0.18282907022738146,0.17644002323017755
ENSG00000160716,0.1881751929637821,0.20078434322292837
ENSG00000160741,0.16885300712936785,0.17493616486109917
ENSG00000160746,0.1906285604474304,0.18074935126561623
ENSG00000160752,0.0,0.0
ENSG00000160753,0.12175472637438602,0.13098348338186527
ENSG00000160766,0.23626192689401354,0.26084625000678313
ENSG00000160767,0.0,0.0
ENSG00000160781,0.0,0.0
ENSG00000160783,0.11216580423652193,0.11861676131904221
ENSG00000160785,0.0,0.09878794374263246
ENSG00000160789,0.3026735989123334,0.2799439288054088
ENSG00000160791,0.1459916968955287,0.16246070012517042
ENSG00000160796,0.1573850131033833,0.11559026041603246
ENSG00000160799,0.17739216224350113,0.16805292672110778
ENSG00000160801,0.0,0.0
ENSG00000160803,0.1483671370142353,0.1387972124386308
ENSG00000160808,0.0,0.0
ENSG00000160813,0.0,0.0
ENSG00000160818,0.0,0.0
ENSG00000160828,0.1725254596551172,0.17337633826139331
ENSG00000160838,0.0,0.0
ENSG00000160844,0.0,0.0
ENSG00000160856,0.1569981133957737,0.14969018027641218
ENSG00000160862,0.0,0.0
ENSG00000160867,0.17446227605950726,0.18082926420190962
ENSG00000160868,0.0,0.0
ENSG00000160870,0.0,0.0
ENSG00000160877,0.0,0.0
ENSG00000160882,0.0,0.0
ENSG00000160883,0.15280571507072155,0.15221083173885594
ENSG00000160886,0.32765091998245416,0.3187168690994291
ENSG00000160888,0.0,0.0
ENSG00000160908,0.21423738057297048,0.21080811409235595
ENSG00000160917,0.1967073662165504,0.18612255049410933
ENSG00000160932,0.21123060956982195,0.1677686216942924
ENSG00000160948,0.09818417183140063,0.09994966750751717
ENSG00000160949,0.17478417866572415,0.1558247303227633
ENSG00000160951,0.0,0.0
ENSG00000160953,0.18826291550105684,0.19523914223316427
ENSG00000160957,0.1723459661658102,0.1550476367096554
ENSG00000160959,0.1535150886766966,0.15953872840755795
ENSG00000160961,0.23871601927032046,0.24773163245722452
ENSG00000160963,0.12406570710034825,0.11807119093002588
ENSG00000160972,0.17213636875659363,0.1799722667730919
ENSG00000160973,0.0,0.0
ENSG00000160991,0.24908435598126744,0.2498908689137617
ENSG00000160993,0.1628334721932534,0.1783478799909556
ENSG00000160994,0.0,0.0
ENSG00000160999,0.2874769474971231,0.27970265944839023
ENSG00000161010,0.0,0.0
ENSG00000161011,0.33951569304561624,0.314497308376076
ENSG00000161013,0.2556011357281118,0.24381427050592142
ENSG00000161016,0.0,0.0
ENSG00000161021,0.0,0.0
ENSG00000161031,0.13797056075173766,0.12813368796191804
ENSG00000161036,0.1338879755150372,0.135083150206353
ENSG00000161040,0.0,0.0
ENSG00000161048,0.0,0.0
ENSG00000161055,0.0,0.0
ENSG00000161057,0.0,0.0
ENSG00000161082,0.0,0.0
ENSG00000161091,0.0,0.0
ENSG00000161103,0.0,0.0
ENSG00000161132,0.0,0.0
ENSG00000161133,0.0,0.0
ENSG00000161149,0.0,0.0
ENSG00000161179,0.0,0.0
ENSG00000161180,0.0,0.0
ENSG00000161202,0.0,0.0
ENSG00000161203,0.14573352432812237,0.1327321146334826
ENSG00000161204,0.0,0.0
ENSG00000161217,0.21804981768542725,0.19203016389785366
ENSG00000161243,0.23960902461739778,0.2335061991371922
ENSG00000161249,0.2910334443480692,0.28290302578865817
ENSG00000161265,0.1621890215253311,0.16311143503657377
ENSG00000161267,0.15445604632283674,0.1441903541400583
ENSG00000161270,0.0,0.0
ENSG00000161277,0.15832941231386558,0.17449970837083228
ENSG00000161281,0.10552572982315205,0.0938927458092998
ENSG00000161298,0.17159604974210632,0.2010164282983737
ENSG00000161326,0.19740718368803106,0.1743578262096051
ENSG00000161328,0.0,0.0
ENSG00000161381,0.0,0.0
ENSG00000161395,0.0,0.0
ENSG00000161405,0.23095270041087113,0.21948802458994202
ENSG00000161509,0.15122968148483343,0.1340154226975631
ENSG00000161513,0.0,0.0
ENSG00000161526,0.0,0.0
ENSG00000161533,0.0,0.0
ENSG00000161542,0.0,0.0
ENSG00000161544,0.15026464126709205,0.10761770249542842
ENSG00000161547,0.23547944801099457,0.22441992104622072
ENSG00000161551,0.0,0.12335571733661624
ENSG00000161558,0.23993223920714046,0.21064793764026787
ENSG00000161570,0.0,0.0
ENSG00000161572,0.0,0.0
ENSG00000161573,0.0,0.0
ENSG00000161574,0.0,0.0
ENSG00000161583,0.0,0.0
ENSG00000161594,0.0,0.0
ENSG00000161609,0.0,0.0
ENSG00000161610,0.180927506806193,0.16029538842210292
ENSG00000161618,0.15909273473457614,0.1263990881036423
ENSG00000161634,0.0,0.0
ENSG00000161638,0.16837917072101946,0.16802365769074365
ENSG00000161640,0.10373002030314471,0.10738710727332548
ENSG00000161642,0.0,0.0
ENSG00000161643,0.18569758212555929,0.19088848595676952
ENSG00000161647,0.29582880818382296,0.2862201866947286
ENSG00000161649,0.0,0.0
ENSG00000161652,0.0,0.0
ENSG00000161653,0.2387640852233294,0.2219902145379941
ENSG00000161654,0.0,0.0
ENSG00000161664,0.2541841429639643,0.2742043019249284
ENSG00000161671,0.0,0.0
ENSG00000161677,0.19579129830991504,0.1470134760891978
ENSG00000161681,0.0,0.0
ENSG00000161682,0.1103888333366426,0.11028075524512777
ENSG00000161692,0.10119900351402136,0.10735315724277036
ENSG00000161714,0.31886320213807234,0.3029602867784178
ENSG00000161791,0.15682689341750514,0.16479985453945598
ENSG00000161798,0.0,0.0
ENSG00000161800,0.0,0.0
ENSG00000161807,0.0,0.0
ENSG00000161813,0.0,0.0
ENSG00000161835,0.0,0.0
ENSG00000161847,0.35112232877442295,0.34528572987131567
ENSG00000161849,0.0,0.0
ENSG00000161850,0.0,0.0
ENSG00000161860,0.2761516239512549,0.278995357602607
ENSG00000161888,0.18139448072690842,0.18060737646858271
ENSG00000161896,0.0,0.0
ENSG00000161904,0.0,0.0
ENSG00000161905,0.0,0.0
ENSG00000161911,0.0,0.0
ENSG00000161912,0.0,0.0
ENSG00000161914,0.2656115073494394,0.258688118659725
ENSG00000161920,0.0,0.0
ENSG00000161921,0.28922549291597305,0.2749414977536497
ENSG00000161929,0.14699266921347096,0.15249510046183593
ENSG00000161939,0.0,0.0
ENSG00000161940,0.0,0.09451162441318402
ENSG00000161944,0.0,0.0
ENSG00000161955,0.0,0.0
ENSG00000161956,0.0,0.0
ENSG00000161958,0.0,0.0
ENSG00000161960,0.1075192605775023,0.12022332170199476
ENSG00000161970,0.0,0.0
ENSG00000161973,0.0,0.10964838726502044
ENSG00000161980,0.11063358214389424,0.10445482162577616
ENSG00000161981,0.1187522991935413,0.11843174584001492
ENSG00000161992,0.0,0.0
ENSG00000161996,0.1563292645132628,0.1426960930680593
ENSG00000161999,0.0,0.0
ENSG00000162004,0.09962108865045471,0.08800792967205014
ENSG00000162006,0.1661534121327115,0.16902119275779726
ENSG00000162009,0.18020981195390273,0.18120938325840857
ENSG00000162032,0.18361357406291665,0.1992234522696532
ENSG00000162039,0.0,0.0
ENSG00000162040,0.0,0.0
ENSG00000162062,0.17210628143784432,0.15481070654555718
ENSG00000162063,0.19560345146495883,0.1936919183990568
ENSG00000162065,0.21104392047010592,0.22318556914830942
ENSG00000162066,0.0,0.0
ENSG00000162068,0.1769664493594939,0.18724260719645663
ENSG00000162069,0.1794016728582202,0.17318184674809364
ENSG00000162073,0.13109137055556833,0.13094050224082512
ENSG00000162076,0.0,0.0
ENSG00000162078,0.16786610204707206,0.16030366008848357
ENSG00000162086,0.12166463712436315,0.13545962387596652
ENSG00000162104,0.0,0.0
ENSG00000162105,0.1658029025239494,0.18242852447872693
ENSG00000162129,0.0,0.0
ENSG00000162139,0.23392331308418346,0.2215165676169868
ENSG00000162144,0.0,0.0
ENSG00000162148,0.11190349820562402,0.12008220644457654
ENSG00000162174,0.0,0.0
ENSG00000162188,0.14888811886803643,0.12489206660683554
ENSG00000162191,0.11043099429585097,0.11238327502268565
ENSG00000162194,0.0,0.0
ENSG00000162222,0.1269530850911409,0.12561301409717932
ENSG00000162227,0.17054138596379953,0.17612476931986953
ENSG00000162231,0.2695324409117486,0.28040751010403614
ENSG00000162236,0.0,0.0
ENSG00000162241,0.24504080016664553,0.2643218186719368
ENSG00000162244,0.18136125523752686,0.16314594050186512
ENSG00000162267,0.14392190205838587,0.156451836766755
ENSG00000162290,0.2071861241525605,0.19684097554711086
ENSG00000162298,0.1406284085119715,0.1537010501846895
ENSG00000162300,0.175497065304528,0.15687739859614647
ENSG00000162302,0.23899477923339182,0.23771474723038116
ENSG00000162337,0.20846250660560486,0.21626462419216022
ENSG00000162341,0.0,0.0
ENSG00000162344,0.19867003267960276,0.17037483824312408
ENSG00000162365,0.0,0.0
ENSG00000162366,0.1907267166009225,0.18592554925011026
ENSG00000162367,0.0,0.0
ENSG00000162368,0.0,0.0
ENSG00000162373,0.22604750083002104,0.23147683391640136
ENSG00000162374,0.15830313253995396,0.15698596354759134
ENSG00000162377,0.0,0.0
ENSG00000162378,0.0,0.0
ENSG00000162383,0.0,0.0
ENSG00000162384,0.10569349141245643,0.11154815508350753
ENSG00000162385,0.0,0.0
ENSG00000162390,0.19220324477296197,0.18471435080706547
ENSG00000162391,0.0,0.10612689545464843
ENSG00000162396,0.0,0.0
ENSG00000162398,0.13030295586979806,0.11599493037234565
ENSG00000162399,0.0,0.0
ENSG00000162402,0.09175270125306748,0.0
ENSG00000162407,0.28823095726288056,0.2507234279561316
ENSG00000162408,0.1535369791170253,0.14163258470665022
ENSG00000162409,0.22612570303808566,0.230691788256037
ENSG00000162413,0.0,0.0
ENSG00000162415,0.0,0.0
ENSG00000162419,0.2378508332164787,0.20439225806750436
ENSG00000162426,0.0,0.0
ENSG00000162430,0.15040473944951815,0.13017120584336228
ENSG00000162433,0.13443682514205743,0.155931860397581
ENSG00000162434,0.0,0.0
ENSG00000162437,0.0,0.0
ENSG00000162438,0.0,0.0
ENSG00000162441,0.0,0.0
ENSG00000162444,0.22187311624331518,0.1921853733175581
ENSG00000162456,0.0,0.10156795400031854
ENSG00000162458,0.2591677120362009,0.24265239875515748
ENSG00000162460,0.0,0.0
ENSG00000162461,0.0,0.09450411860279322
ENSG00000162482,0.0,0.0
ENSG00000162490,0.1449328726239447,0.15377973264536196
ENSG00000162493,0.0,0.0
ENSG00000162494,0.0,0.0
ENSG00000162496,0.35080061365640525,0.3379774603277433
ENSG00000162510,0.0,0.0
ENSG00000162511,0.22717403224487503,0.2118805394223186
ENSG00000162512,0.17845091607419844,0.16352288946895285
ENSG00000162517,0.0,0.0
ENSG00000162520,0.2563473761149948,0.21397988770496298
ENSG00000162521,0.33048304863862393,0.3099735897162137
ENSG00000162522,0.312461208759494,0.31434085775033765
ENSG00000162526,0.09422439308350174,0.0
ENSG00000162542,0.12841081218585745,0.1326573618271006
ENSG00000162543,0.0,0.0
ENSG00000162545,0.20063962724180553,0.1927932582877031
ENSG00000162551,0.0,0.0
ENSG00000162552,0.15500059892484025,0.13376206389241366
ENSG00000162571,0.0,0.0
ENSG00000162572,0.0,0.0
ENSG00000162576,0.0,0.0
ENSG00000162585,0.0,0.0
ENSG00000162591,0.13981319520571625,0.13618661886748357
ENSG00000162592,0.0,0.0
ENSG00000162594,0.09707086956360116,0.0
ENSG00000162595,0.09229051905882477,0.092999022439073
ENSG00000162598,0.0,0.0
ENSG00000162599,0.1494786742409007,0.15209608594929364
ENSG00000162600,0.0,0.0
ENSG00000162601,0.14620563323283592,0.1540799219104548
ENSG00000162604,0.11488036174585292,0.10406243889944466
ENSG00000162607,0.16692631191659563,0.17890476158458457
ENSG00000162613,0.15435715735487002,0.16186940951337944
ENSG00000162614,0.0,0.0
ENSG00000162616,0.2003154961932658,0.1833641693657664
ENSG00000162618,0.0,0.0
ENSG00000162620,0.0,0.0
ENSG00000162621,0.0,0.0
ENSG00000162623,0.0,0.0
ENSG00000162624,0.0,0.0
ENSG00000162627,0.2650261135825525,0.26541433951731275
ENSG00000162630,0.0,0.08903144898251647
ENSG00000162631,0.0,0.0
ENSG00000162636,0.09939132571322047,0.0
ENSG00000162639,0.0,0.0
ENSG00000162641,0.14309354589540046,0.10992296962247225
ENSG00000162642,0.0,0.0
ENSG00000162643,0.12460981504849412,0.09369874714541354
ENSG00000162645,0.1383357092361685,0.12142808193384144
ENSG00000162650,0.2600269432547461,0.24724259933788104
ENSG00000162654,0.0,0.0
ENSG00000162664,0.0,0.09931699049813963
ENSG00000162669,0.0,0.0
ENSG00000162670,0.0,0.0
ENSG00000162676,0.22281695399958998,0.22467123496164523
ENSG00000162685,0.09630355198581214,0.0
ENSG00000162687,0.0,0.0
ENSG00000162688,0.0,0.0
ENSG00000162692,0.0,0.0
ENSG00000162694,0.0,0.0
ENSG00000162695,0.155579513186009,0.13050422814689813
ENSG00000162699,0.0,0.0
ENSG00000162702,0.08808410996859832,0.0
ENSG00000162704,0.10949559372860129,0.12483947421670512
ENSG00000162706,0.0,0.0
ENSG00000162711,0.0,0.0
ENSG00000162714,0.20854140627820078,0.18680589142968104
ENSG00000162722,0.0,0.0
ENSG00000162723,0.13729110616369886,0.12669140210925922
ENSG00000162727,0.0,0.0
ENSG00000162728,0.165313883710265,0.19325038724385507
ENSG00000162729,0.0,0.0
ENSG00000162733,0.0,0.0
ENSG00000162734,0.1399287686868664,0.10391309515996942
ENSG00000162735,0.0,0.10556507907208165
ENSG00000162736,0.0,0.0
ENSG00000162738,0.0,0.0
ENSG00000162739,0.24463833194002854,0.22409426857840967
ENSG00000162745,0.0,0.0
ENSG00000162746,0.0,0.0
ENSG00000162747,0.0,0.0
ENSG00000162753,0.09387484735468143,0.10826188979894893
ENSG00000162755,0.0,0.0
ENSG00000162757,0.0,0.0
ENSG00000162761,0.0,0.08971682708576656
ENSG00000162763,0.14361391417582894,0.14180014981567
ENSG00000162769,0.11086742719218155,0.09249741996737389
ENSG00000162771,0.0,0.0
ENSG00000162772,0.10583972749072214,0.11244387741120056
ENSG00000162775,0.2171252950113897,0.1951571278273652
ENSG00000162777,0.0,0.0
ENSG00000162779,0.0,0.0
ENSG00000162782,0.12568195276931693,0.11189996900701128
ENSG00000162783,0.0,0.0
ENSG00000162804,0.0,0.10014369137359577
ENSG00000162813,0.10068843385497474,0.12158512659839012
ENSG00000162814,0.1837007686793684,0.18965746870147845
ENSG00000162817,0.20264584102605793,0.17401019691249536
ENSG00000162819,0.09118410700771946,0.0
ENSG00000162825,0.0927749493196492,0.1157530877297026
ENSG00000162836,0.160468426794554,0.17181841104562567
ENSG00000162840,0.2689572385207709,0.27721047996640497
ENSG00000162843,0.09207468242414954,0.09070184666454663
ENSG00000162849,0.0,0.0
ENSG00000162851,0.0,0.0
ENSG00000162852,0.1971781565276502,0.22362482283449012
ENSG00000162869,0.10805660757711409,0.0
ENSG00000162873,0.0,0.0
ENSG00000162877,0.15380074748373349,0.16339931043637443
ENSG00000162878,0.0,0.09182055081005235
ENSG00000162881,0.2212252868841784,0.2351263124000439
ENSG00000162882,0.15495309041845526,0.15474175168929716
ENSG00000162885,0.0,0.0
ENSG00000162888,0.0,0.0
ENSG00000162889,0.16439621412549016,0.16748232690352471
ENSG00000162891,0.09527752164870862,0.0
ENSG00000162892,0.0,0.0
ENSG00000162894,0.0,0.10802360443388606
ENSG00000162896,0.10069905197797357,0.09423415116522586
ENSG00000162897,0.0,0.0
ENSG00000162909,0.3357602889250398,0.2946549741192112
ENSG00000162910,0.0,0.0
ENSG00000162913,0.12207142488374331,0.10565685697691102
ENSG00000162923,0.11212072736499666,0.15411100510006231
ENSG00000162924,0.11970377629639467,0.0
ENSG00000162927,0.16976161156801348,0.1595851888229673
ENSG00000162928,0.13600754220267003,0.13584309725422558
ENSG00000162929,0.0,0.0
ENSG00000162931,0.0,0.0
ENSG00000162944,0.0,0.0
ENSG00000162946,0.10011712165316554,0.13341788037493446
ENSG00000162947,0.0,0.0
ENSG00000162949,0.0,0.0
ENSG00000162951,0.09601488168670495,0.11600751696841846
